time,open,high,low,close,VIDYA 55,VIDYA 233,Lower BB,Upper BB,Midline BB,Lower BB2,Upper BB2,Lower BB3,Upper BB3,Trend Line,Short Kalman,Long Kalman,Title (Open),Title (High,Title (Low),Title (Close),PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),ParabolicSAR,Previous Value,MOM-LRC Upper,MOM-LRC Lower,Upper Band (1.5 Dev),Lower Band (1.5 Dev)
2026-02-18T05:15:00Z,25077.78,25182.43,25045.43,25156.93,24893.32201824122,24723.57272509759,24756.43865988731,25271.280987495615,25013.859823691462,24670.631605285926,25357.08804,24584.82455068454,25442.895096698383,23966.447094446994,25089.021981372804,25003.090504728672,25077.78,25182.43,25045.43,25156.93,25077.78,25182.43,25045.43,25156.93,24755.11589,52.74689474920136,76.81515978696721,28.67862971143551,70.79809352752575,34.69569597087697
2026-02-18T09:15:00Z,25157.93,25268.73,25126.93,25203.33,24904.39373187546,24727.67321462667,24760.083869860835,25272.77957035954,25016.431720110188,24674.634586444383,25358.228853775992,24589.185303027934,25443.67813719244,23968.943483594536,25141.98373931044,25046.23389130804,25157.93,25268.73,25126.93,25203.33,25157.93,25268.73,25126.93,25203.33,24797.8473,52.784557836955656,76.75212747,28.816988199367305,70.76023506514692,34.80888060876439
2026-02-18T13:15:00Z,25203.33,25328.33,25104.33,25294.33,24918.320027165624,24732.516435014477,24763.06248529696,25273.76812627327,25018.415305785114,24677.944878467577,25358.885733102652,24592.82727163819,25444.00333993204,23971.521189093335,25212.569564156718,25099.68841241353,25203.33,25328.33,25104.33,25294.33,25203.33,25328.33,25104.33,25294.33,24854.353225678336,52.85367322710508,76.78243749,28.92490896575305,70.80024642311909,34.90710003109106
2026-02-18T17:15:00Z,25294.33,25312.33,25178.33,25228.88,24929.411454766854,24736.758858646834,24765.304259353485,25274.194308139668,25019.749283746576,24680.489251222454,25359.009316270698,24595.674243091427,25443.824324401725,23974.088649574252,25220.126596159927,25127.52389311374,25294.33,25312.33,25178.33,25228.88,25294.33,25312.33,25178.33,25228.88,24920.70997408337,52.952568158332745,76.90310208078611,29.00203423587939,70.91546860017276,34.98966771649273
2026-02-18T21:15:00Z,25227.88,25227.89,25212.89,25222.89,24939.892831382323,24740.913825666947,24766.795595561936,25274.06181711022,25020.42870633608,24682.251225303888,25358.60618736827,24597.706855045843,25443.150557626315,23976.61321371142,25221.40695012826,25148.07137207331,25227.88,25227.89,25212.89,25222.89,25227.88,25227.89,25212.89,25222.89,24977.776777711697,53.07686795190077,77.08629044,29.067445466813453,71.08393481571628,35.06980108808528
2026-02-19T01:15:00Z,25272.38,25275.78,25221.88,25232.38,24950.3388,24745.114391259536,24767.60302872866,25273.450154742433,25020.526591735546,24683.295174393028,25357.758009078065,24598.98732,25442.065863413693,23979.177451470438,25226.491037999996,25166.23641849279,25272.38,25275.78,25221.88,25232.38,25272.38,25275.78,25221.88,25232.38,25026.85422883206,53.215049637342005,77.29822135510344,29.131877919580578,71.27742842566308,35.152670849020936
2026-02-19T05:15:00Z,25232.38,25236.38,25131.33,25157.33,24957.731344486885,24748.637601590654,24767.697688672895,25272.34799727753,25020.022842975213,24683.589303905454,25356.456382044973,24599.48091913801,25440.564766812415,23981.598171879068,25194.447002968496,25164.317451130475,25232.38,25236.38,25131.33,25157.33,25232.38,25236.38,25131.33,25157.33,25069.060836795572,53.36789139254568,77.53059692918295,29.205185855908418,71.48992054502362,35.24586224006773
2026-02-19T09:15:00Z,25157.33,25165.33,25026.13,25045.33,24960.85986789807,24751.17343405569,24767.117706226647,25270.81971966864,25018.968712947644,24683.167370652984,25354.770055242305,24599.217035079317,25438.72039081597,23983.81949136919,25125.357373820432,25138.68054271109,25157.33,25165.33,25026.13,25045.33,25157.33,25165.33,25026.13,25045.33,25328.33,53.50658366498587,77.71279132732505,29.300376002646686,71.66123941174025,35.35192791823148
2026-02-19T13:15:00Z,25046.33,25063.33,24981.33,25007.33,24962.51951547314,24753.362806414192,24765.93730995526,25268.965418419364,25017.451364187313,24682.099291877912,25352.803436496713,24598.26127380056,25436.641454574066,23985.911617904883,25070.672345793842,25110.3799,25046.33,25063.33,24981.33,25007.33,25046.33,25063.33,24981.33,25007.33,25322.286,53.61222182024445,77.79552665611112,29.42891698437778,71.74970044714446,35.474743193344445
2026-02-19T17:15:00Z,25008.33,25032.33,24974.33,25022.4,24964.658104206246,24755.662269607234,24764.12019,25266.78971076304,25015.45495206612,24680.341940470225,25350.567963662015,24596.56368757125,25434.34621656099,23987.984037031933,25048.306563202917,25091.42384199372,25008.33,25032.33,24974.33,25022.4,25008.33,25032.33,24974.33,25022.4,25308.64776,53.6803103,77.76488992744709,29.59573066364812,71.74374501947221,35.61687557162299
2026-02-19T21:15:00Z,25021.4,25037.38,25002.53,25004.53,24966.082100484597,24757.789344225974,24761.67506142621,25264.34188623221,25013.00847382921,24677.89725729188,25348.11969036654,24594.119453157546,25431.897494500874,23990.062638846306,25028.023788892428,25072.701788128066,25021.4,25037.38,25002.53,25004.53,25021.4,25037.38,25002.53,25004.53,25288.58869,53.71394621587507,77.65722585338685,29.770666578363286,71.67140594400891,35.756486487741235
2026-02-20T01:15:00Z,25082.28,25083.08,25038.78,25064.78,24969.607025467292,24760.41319598473,24758.59777858024,25261.652282025825,25010.125030303032,24674.75536133931,25345.494699266754,24590.912944098378,25429.337116507686,23992.232984381706,25045.053858862695,25070.99496816657,25082.28,25083.08,25038.78,25064.78,25082.28,25083.08,25038.78,25064.78,25269.73317,53.71887228352948,77.51049774619496,29.92724682,71.56259138052859,35.87515318653037
