time,open,high,low,close,First 1m Range,First 1m Volume,Volume
1767319200,6866.6,6873.3,6866.3,6872.6,,,1188
1767322800,6872.3,6876.8,6871.8,6876.8,,,1089
1767326400,6876.6,6878.1,6875.1,6875.6,,,621
1767330000,6875.7,6878.1,6873.8,6877.8,,,693
1767333600,6877.7,6879.1,6877.1,6877.1,,,500
1767337200,6876.8,6878.1,6873.8,6875.3,,,1122
1767340800,6875.1,6885.8,6875.1,6884.6,,,2178
1767344400,6884.5,6891.3,6884.1,6890.6,,,2158
1767348000,6891.1,6891.8,6884.6,6889.3,,,1274
1767351600,6889.5,6891.5,6885.6,6886.6,,,1138
1767355200,6886.3,6887.1,6881.6,6884.8,,,1506
1767358800,6884.6,6885.1,6879.3,6881.8,,,1524
1767362400,6882.1,6892.1,6865.1,6886.1,,,6218
1767366000,6886.6,6892.8,6833.8,6837.3,,,9888
1767369600,6836.8,6849.1,6825.1,6833.8,,,9916
1767373200,6833.6,6850.6,6828.8,6834.1,,,6588
1767376800,6833.6,6840.1,6820.1,6827.3,,,4938
1767380400,6827.6,6861.8,6825.6,6853.8,,,5880
1767384000,6853.6,6859.3,6842.8,6853.6,,,5052
1767387600,6854.3,6858.6,6851.1,6852.6,,,1086
1767567600,6861.7,6865.5,6855.5,6863,,,4126
1767571200,6863.2,6866.2,6858.5,6864,,,4020
1767574800,6863.6,6868,6862,6864.5,,,3115
1767578400,6864.7,6868.5,6864.2,6867,,,1281
1767582000,6866.7,6868.1,6862.7,6863.2,,,893
1767585600,6863.1,6868.5,6862.5,6867.7,,,706
1767589200,6868,6868.5,6863.2,6868,,,814
1767592800,6868.2,6871.5,6862.5,6871,,,1097
1767596400,6870.7,6871.7,6862,6865.5,,,1799
1767600000,6865.7,6876.5,6864,6872.1,,,4352
1767603600,6872,6875.7,6867.5,6870,,,3042
1767607200,6869.8,6877.7,6869.7,6876.1,,,1846
1767610800,6876,6879.4,6874.2,6878,,,1416
1767614400,6878.2,6881.5,6873.7,6876.7,,,1712
1767618000,6877.5,6881.5,6868.2,6878.7,,,2736
1767621600,6879,6903.5,6878.5,6895.3,,,7284
1767625200,6895.4,6913,6891,6908.3,,,6635
1767628800,6908,6919.3,6904.8,6913.8,,,3640
1767632400,6914,6916,6906.8,6910.5,,,3186
1767636000,6910.8,6912.5,6901,6910.3,,,2572
1767639600,6910.5,6912,6897.5,6900.5,,,2372
1767643200,6900.3,6906.8,6896,6902,,,2468
1767646800,6902.2,6902.7,6898.5,6899.5,,,549
1767654000,6901.2,6903.8,6897.6,6897.8,,,1713
1767657600,6898.1,6900.9,6895.8,6897.6,,,1779
1767661200,6897.4,6904.8,6896.6,6903.8,,,1445
1767664800,6904.1,6907.6,6902.6,6907.3,,,712
1767668400,6907.6,6908.1,6906.3,6907.1,,,543
1767672000,6907.2,6910.8,6907.1,6910.3,,,513
1767675600,6910.6,6911.1,6908.8,6909.1,,,536
1767679200,6909.3,6915.1,6909.1,6913.3,,,591
1767682800,6913.1,6913.1,6908.1,6909.6,,,735
1767686400,6909.4,6909.4,6887.4,6893.1,,,4420
1767690000,6893.2,6900.4,6892.1,6895.6,,,2866
