time,open,high,low,close,First 1m Range,First 1m Volume,Volume
1730858400,8199.1,8229.9,8195.9,8228.9,,,1994
1730862000,8229.6,8233.6,8170.1,8173.1,,,2945
1730865600,8172.6,8193.4,8162.9,8185.1,,,1818
1730869200,8184.9,8186.1,8159.1,8163.6,,,1829
1730872800,8163.4,8246.6,8159.1,8236.6,,,2247
1730876400,8236.9,8271.6,8227.9,8241.9,,,2064
1730880000,8242.4,8300.6,8226.9,8300.6,,,5999
1730883600,8300.1,8303.9,8254.1,8279.1,,,3943
1730887200,8279.4,8292.9,8264.4,8273.1,,,2559
1730890800,8272.9,8278.4,8245.4,8252.1,,,2532
1730894400,8251.6,8262.4,8241.6,8241.9,,,2809
1730898000,8242.1,8245.9,8189.8,8197.8,,,3573
1730901600,8198.1,8215.6,8142.3,8154.1,,,6364
